username,likes,comments,text,hashtags,date,time,day_of_week,hour
companhiadasletras,2417,62,"ALEJANDRO ZAMBRA EM SÃO PAULO  Uma das principais vozes da literatura mundial hoje, Alejandro Zambra estará em São Paulo nos próximos dias. O autor de ""Formas de voltar para casa"" e ""Poeta chileno” vem ao país para participar do Festival serrote, do @imoreirasalles, e lançar seu novo livro, ""Literatura infantil"". Confira a agenda!  Neste sábado (04/05), às 19h, Alejandro Zambra debate com Ana Lima Cecilio, no IMS Paulista (@ims.paulista), Bela Vista, SÃO PAULO (SP). O evento terá tradução simultânea.  Na próxima segunda (06/05), às 19h, Alejandro Zambra conversa com Emilio Fraia, na Livraria Megafauna (@livrariamegafauna), Centro, SÃO PAULO (SP). Após o lançamento, haverá sessão de autógrafos.  Sobre o novo livro: Em ""LITERATURA INFANTIL"", Alejandro Zambra oferece um relato emocionante e cheio de ternura sobre a paternidade, a infância e as relações entre pais e filhos. Ao longo de uma série de contos e textos autobiográficos, o autor nos convida a refletir sobre como o nascimento e o crescimento de um filho não somente modificam o presente e o futuro, mas também nossas ideias relativas ao passado.  Do autor, a Companhia das Letras também publica ""FICÇÃO 2006-2014"", volume que reúne toda ficção escrita pelo autor chileno desde sua estreia com o aclamado ""Bonsai"" até o inclassificável ""Múltipla escolha"", e ""POETA CHILENO"", romance que é uma verdadeira declaração de amor à poesia e aos poetas.","['companhiadasletras', 'alejandrozambra', 'festivalserrote', 'poetachileno', 'literaturainfantil']",2024-04-29,11:00:33,segunda,11
companhiadasletras,512,6,"REFERÊNCIA INCONTORNÁVEL NOS ESTUDOS LITERÁRIOS  Silviano Santiago possui produção extensa, entre romances, contos e ensaios. O premiado autor e influente crítico foi pioneiro ao propor uma abordagem histórica de nossa literatura que mobilizasse ideias das teorias pós-coloniais. ""Grafias de vida — a morte"" dá nova prova da criatividade e perspicácia discursiva de Santiago, em um estilo que lhe é próprio. Nos ensaios, encontramos, entre outros temas, a crítica ao cânone único e ocidentalizante, a defesa de uma escrita selvagem e libertária, a problematização da domesticação, conceito caro ao autor, além de reflexões sobre o espaço e tempo do fazer artístico. A Companhia publica as obras do autor:  ""Grafias de vida — a morte""  ""Em liberdade""  ""Menino sem passado""  ""Stella Manhattan""  ""Machado""  ""Mil rosas roubadas""","['silvinosantiago', 'literatura', 'grafiasdevidaamorte', 'literaturacontemporânea']",2024-04-28,23:00:07,domingo,23
companhiadasletras,212,0,"“O SIMPATIZANTE” + 5 NARRATIVAS ENVOLVENDO A GUERRA DO VIETNÃ No brilhante thriller de espionagem O SIMPATIZANTE, Viet Thanh Nguyen nos coloca na mente de um agente duplo, um homem cujos nobres ideais o farão trair até as pessoas mais próximas. Épico de amor e traição vencedor do prêmio Pulitzer, o romance inspirou a minissérie original HBO de mesmo nome, disponível na MAX. Na galeria, conheça esta e outras narrativas que abordam a Guerra do Vietnã.  “O simpatizante”, de Viet Thanh Nguyen (trad. Cássio de Arantes Leite)  “O comprometido”, de Viet Thanh Nguyen (trad. Cássio de Arantes Leite)  “O gosto da guerra”, de José Hamilton Ribeiro  “Apocalypse Now” (dir. Francis Ford Coppola)  “Os viajantes”, de Regina Porter (trad. Juliana Cunha)  “Encruzilhadas”, de Jonathan Franzen (trad. Jorio Dauster)","['osimpatizante', 'literatura', 'cinema', 'guerradovietnã', 'vietnã']",2024-04-28,21:05:12,domingo,21
companhiadasletras,2743,37,"""OLHA-ME DE NOVO""  Ícone da poesia e prosa brasileira, Hilda Hilst completaria 94 anos em abril de 2024. A autora nasceu em 1930, em Jaú, no interior do estado de São Paulo. Formada em direito pela Universidade de São Paulo (USP), aos 35 anos mudou-se para a chácara Casa do Sol, próxima a Campinas, onde se dedicou integralmente à criação literária. Escreveu poesia, ficção e peças de teatro. Morreu em 2004.  A Companhia publica as obras ""De amor tenho vivido"", ""Eu sou a monstra"", ""Júbilo, memória, noviciado da paixão"", ""Amavisse e outros poemas"", ""A obscena senhora D"", ""O caderno rosa de Lory Lamb"", ""Tu não me moves de ti"", ""Da prosa"" e ""Da poesia"".  ""Olha-me de novo. Com menos altivez./ E mais atento."" – Hilda Hilst no poema ""Dez chamamentos ao amigo""","['hildahilst', 'poesia', 'poema', 'literatura', 'literaturacontemporânea']",2024-04-28,18:00:08,domingo,18
companhiadasletras,307,3,"O PRIMEIRO ROMANCE DE CAETANO W. GALINDO  Este é um álbum de retratos. Como fotos, os capítulos devem ser vistos por si sós. Como álbum, o livro pode ser lido em qualquer ordem: o que lhe dá sentido (nos dois sentidos) é a vida que registra. É assim que vamos conhecer Lia. Alguém que acompanhamos por toda uma vida feita à nossa frente em fragmentos, lascas e relances.  ""'LIA' é um livro profundo e lúdico. Enquanto o leitor se entretém com a montagem do quebra-cabeças, satisfeito ao encaixar mais uma peça da misteriosa Lia, Caetano W. Galindo traduz a complexidade de existir."" — Martha Batalha (@martha_batalha)  Primeiro romance de Caetano W. Galindo (@caetanowgalindo), tradutor de ""Ulysses"" e autor de ""Latim em pó"", ""LIA"" costura fragmentos de uma existência numa prosa inovadora, revelando com maestria a matéria de que é feita uma vida. Já nas livrarias!","['caetanowgalindo', 'lia', 'literatura', 'literaturanacional', 'literaturacontemporânea', 'liacemvistasdomontefuji', 'cemvistasdomontefuji']",2024-04-28,13:00:20,domingo,13
companhiadasletras,337,1,"AS MEMÓRIAS DE SALMAN RUSHDIE SÃO DESTAQUE NA IMPRENSA  Pela primeira vez desde o atentado que sofreu em 2022, Salman Rushdie compartilha sua experiência de sobreviver ao pretenso destino. ""FACA"", seu novo livro, tem sido celebrado em jornais e veículos de comunicação por ser absolutamente íntimo. Confira na galeria!  Em ""FACA: REFLEXÕES SOBRE UM ATENTADO"", o autor de ""Os versos satânicos"" narra, em detalhes inesquecíveis, os momentos imediatos que se sucederam ao ataque, o processo de recuperação física e psicológica, e um diálogo imaginário com o agressor, culminando com a volta ao lugar onde tudo aconteceu. Já nas livrarias!  Tradução de Cássio Arantes Leite e José Rubens Siqueira","['salmanrushdie', 'literatura', 'literaturacontemporânea', 'livrosdememórias', 'osversossatânicos']",2024-04-27,23:00:18,sábado,23
companhiadasletras,734,7,Companhia na Bienal da Bahia  é tão legal que até rima! Dá uma passada no estande da Companhia e não esquece de conferir os autores que estão na programação da @bienaldolivrobahia ,"['booktokbrasil', 'booktok', 'bienaldolivrobahia2024']",2024-04-27,22:08:32,sábado,22
companhiadasletras,195,0,"UM GRANDE ACONTECIMENTO DA NÃO FICÇÃO NARRATIVA  Fenômeno de público e crítica, ""OS NÁUFRAGOS DO WAGER"" reconstitui a história real de um naufrágio no século XVIII — e da história impressionante de seus sobreviventes. Do autor de ""Assassinos da Lua das Flores"", esta é uma narrativa fascinante sobre o comportamento humano em situações extremas, repleta de reviravoltas e escrita com ritmo de tirar o fôlego. Já nas livrarias!  Sinopse: Em 28 de janeiro de 1742, uma embarcação apareceu na costa do Brasil, tripulada por trinta homens famélicos, à beira da morte, com uma história assombrosa para contar. Eram sobreviventes do Wager, um navio britânico que naufragara em uma ilha deserta na costa da Patagônia. Abandonados durante meses e sob circunstâncias adversas, eles construíram o próprio navio e viajaram por mais de cem dias, sendo recebidos como heróis. Mas seis meses depois uma outra nave chegou à costa chilena, desta vez com apenas três náufragos e uma narrativa muito diferente: os trinta marinheiros que desembarcaram no Brasil não eram heróis, e sim amotinados. Assim começou uma guerra de versões entre os dois grupos, demonstrando que, enquanto estavam na ilha, a tripulação do Wager entrou em guerra, com facções lutando pelo domínio da região. Com mais acusações de traição e assassinato, o Almirantado convocou uma corte marcial para determinar quem estava dizendo a verdade, num processo que punha a vida de todos em xeque. Indo além da aventura histórica, David Grann mostra em ""Os náufragos do Wager"" que o que estava sob julgamento não eram apenas o capitão e seus tripulantes, mas a própria ideia de império. Garanta seu exemplar!  Tradução de Pedro Maia Soares","['bookstagram', 'bookgram', 'osnáufragosdeweger', 'literatura', 'davidgrann', 'literaturacontemporânea', 'AssassinosDaLuaDasFlores']",2024-04-27,17:00:28,sábado,17
companhiadasletras,623,2,"O NOVO LIVRO DO NOBEL DE LITERATURA 2023  Narrada com a prosa onírica que fez de Jon Fosse um dos maiores escritores de sua geração, ""TRILOGIA"" reúne três histórias cheias de referências históricas, culturais e teológicas. Na galeria, conheça estas três novelas que formam uma única história. Já nas livrarias!  Sobre o livro: Em ""Vigília"", acompanhamos um jovem casal em busca de abrigo para que a moça, em estágio avançado de gravidez, possa dar à luz. Na sequência, ""Os sonhos de Olav"", vemos o rapaz sendo confrontado com suas escolhas do passado. ""Repouso"", a narrativa final, encerra um movimento circular e apresenta o destino desta história sobre injustiça, resistência, crime e redenção. ""TRILOGIA"" oferece um retrato assombroso ― e sublime ― dos sacrifícios que fazemos por aqueles que amamos. Um volume hipnotizante do vencedor do prêmio Nobel de literatura de 2023.  Traduções de Guilherme da Silva Braga  Capa de Raul Loureiro","['jonfosse', 'éaales', 'trilogia', 'nobeldeliteratura', 'nobelprize', 'literatura']",2024-04-27,15:00:18,sábado,15
companhiadasletras,275,4,"CONHEÇA SR. LOVERMAN, LIVRO DE MAIO DO DESAFIO BOOKSTER   Barrington Jedidiah Walker é um homem que chegou longe. Nascido em Antígua, no Caribe, migrou para Londres depois de casar-se com Carmel. Juntos, formaram uma família e alcançaram um nível de conforto material que poucos conseguem ter. Inteligente e vaidoso, só usa ternos elegantes e nunca perde a oportunidade de citar Shakespeare em conversas casuais. O que ninguém sabe é que ele leva uma vida dupla: há décadas mantém um caso extraconjugal com Morris, seu amigo de infância. Aos 74 anos, Barry finalmente decide divorciar-se de Carmel para viver com seu verdadeiro grande amor — mas isso significa colocar em risco tudo o que conquistou.  “Sr. Loverman” é o livro do mês do Desafio Bookster. Promovido pelo criador de conteúdo Pedro Pacífico (@book.ster), o projeto seleciona obras literárias a partir de sentimentos específicos. Em maio, o livro de Bernardine Evaristo vai colocar em pauta o tema “culpa”. Acompanhe o Bookster e participe da leitura em grupo!  Tradução de Camila von Holdefer  Capa de Giulia Fagundes com arte de Oláníyì Omótáyò","['srloverman', 'literatura', 'bernardineevaristo', 'literaturacontemporânea']",2024-04-27,13:00:28,sábado,13
companhiadasletras,244,34,"CURA A ÁGUA, CURA A TERRA  Em seu novo romance, Morgana Kretzmann (@morganakretzmann) retrata elementos da história recente do Brasil e denuncia a ambição de homens poderosos diante de um dos nossos maiores tesouros: o meio ambiente. Da vencedora do Prêmio São Paulo de Literatura 2021, ""ÁGUA TURVA"" já chegou às livrarias. Garanta seu exemplar!  Neste sábado (27/04), às 17h, Morgana Kretzmann conversa com Bianca Ramoneda, na Janela Livraria (@janelalivraria), Jardim Botânico — RIO DE JANEIRO (RJ). Após o bate-papo, haverá sessão de autógrafos.  “Morgana Kretzmann cria magistralmente uma atmosfera tensa, áspera e complexa. Uma narrativa vigorosa que entrelaça o mundo político, familiar e a luta de uma comunidade. Os interesses pessoais das personagens entram em conflitos com os interesses coletivos. 'Água turva' faz emergir os ressentimentos, os desafetos de personagens profundamente humanos, mergulhados em segredos e tragédias pessoais em busca de algum tipo de redenção.” ― Jeferson Tenório  Sobre o livro: Parque Estadual do Turvo, Rio Grande do Sul, fronteira com a Argentina. Uma guarda-florestal, responsável por combater a caça exploratória de animais silvestres. Sua prima, líder de um temido grupo de caçadores e contrabandistas. Uma assessora parlamentar com a chance de mudar o curso da história. Diante de uma tragédia ambiental anunciada, essas três personagens acabam obrigadas a vencer um passado turbulento para enfim construir uma possibilidade de futuro para todos.  Capa de Tereza Bettinardi (@terezabettinardi) com obra de Iberê Camargo","['companhiadasletras', 'literaturabrasileira', 'morganakretzmann', 'águaturva', 'literatura']",2024-04-26,20:33:38,sexta,20
companhiadasletras,1316,11,"CLÁSSICOS BRASILEIROS | CLÁSSICOS MODERNOS  Mesmo que lançadas nas últimas décadas, as indicações de hoje já fazem parte do nosso imaginário coletivo: por terem inovado no estilo e provocado a sociedade e seguirem influenciando novas gerações de escritores. Já leu algum deles? Na galeria, você encontra histórias e autores relacionados para continuar descobrindo os clássicos modernos brasileiros.  Na compra de dois ou mais livros da seleção, você também recebe um estojo exclusivo, tanto nas livrarias parceiras quanto em nosso site (todas as compras acima de R$99,00 têm frete grátis)! *  ""Incidente em Antares"", de Erico Verissimo  ""Vidas secas"", de Graciliano Ramos - @penguincompanhia  ""A casa dos budas ditosos"", de João Ubaldo Ribeiro - @editoraalfaguara  ""Crônica da casa assassinada"", de Lúcio Cardoso  ""A teus pés"", de Ana Cristina Cesar  ""Morangos mofados"", de Caio Fernando Abreu  ""A obscena senhora D"", de Hilda Hilst  ""Morte e vida Severina"", de João Ubaldo Ribeiro - @editoraalfaguara  ""Grande sertão: veredas"", de João Guimarães Rosa  ""O escravo"", de Carolina Maria de Jesus  ""Capitães da areia"", de Jorge Amado  Não acaba aí! Ative as notificações para acompanhar de perto essa celebração, que conta com mais de 100 autores da literatura mundial. * Promoção válida enquanto durarem os estoques. Confira a lista de livrarias participantes nos destaques do perfil da Companhia das Letras.","['clássicoéclássico', 'clássicosdaliteratura', 'clássicosmodernos', 'companhiadasletras', 'penguincompanhia', 'editoraalfaguara']",2024-04-26,17:00:17,sexta,17
companhiadasletras,459,4,"É HOJE: COMPANHIA NA BIENAL DO LIVRO BAHIA  A partir de hoje até 1º de maio, a Companhia é presença confirmada na Bienal do Livro Bahia 2024 (@bienaldolivrobahia)! Em Salvador (BA), o evento faz da capital baiana um ponto de reencontro da Bahia com o Brasil, com o mundo e com ela própria.  Entre literatura infantil, juvenil e adulta, a Companhia trará autores e obras em todos os dias de Bienal. Arraste a galeria para o lado e confira a programação completa.  Garanta já o seu ingresso (bit.ly/bienalbahia-2024) e venha nos visitar.  Ative o sininho para não perder nenhuma atualização sobre a nossa participação.","['bienaldolivrobahia', 'bienalnabahia', 'literatura', 'companhiadasletras']",2024-04-26,13:00:36,sexta,13
